Price,Close,High,Low,Open,Volume,Return,LogReturn,MA10,MA50,RSI,MACD,Target
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,,,
Date,,,,,,,,,,,,
2015-06-29,17.468000411987305,17.729999542236328,17.3799991607666,17.463333129882812,52183500,-0.018982328906347767,-0.019164806231762376,17.523066520690918,16.295826568603516,59.73297718277792,0.005052464738013129,1
2015-06-30,17.884000778198242,18.06133270263672,17.600000381469727,17.65333366394043,46303500,0.02381499635902573,0.023535842676817006,17.623999977111815,16.37981325149536,65.40496027779977,0.007733970484462227,1
2015-07-01,17.94333267211914,18.174667358398438,17.856666564941406,18.073999404907227,31518000,0.003317596250232091,0.0033121051692337686,17.682266616821288,16.459466571807862,66.13758656400458,0.008940315081866546,1
2015-07-02,18.667999267578125,18.829999923706055,18.220666885375977,18.68000030517578,107458500,0.04038639915454456,0.03959218179886062,17.80313320159912,16.540239906311037,73.51498980040589,0.051598548194955074,0
2015-07-06,18.648000717163086,18.779333114624023,18.420000076293945,18.591999053955078,61828500,-0.001071274437522196,-0.0010718486621204945,17.917866516113282,16.621733264923094,73.04205252950446,0.07036141343920299,0
2015-07-07,17.858667373657227,18.34666633605957,17.384666442871094,18.333332061767578,91576500,-0.04232804124569667,-0.04324998266363249,17.97180004119873,16.687666606903075,57.35771736455337,0.023906027550607667,0
2015-07-08,16.997333526611328,17.386667251586914,16.95400047302246,17.288000106811523,93316500,-0.04823057784907436,-0.04943247714978346,17.887066650390626,16.718879928588866,45.80037608328717,-0.06564101717049314,1
2015-07-09,17.19466781616211,17.530000686645508,17.119333267211914,17.27199935913086,50011500,0.011609720385955313,0.011542844689962467,17.83873348236084,16.755466632843017,48.36726421217376,-0.10979153837815359,1
2015-07-10,17.27666664123535,17.53333282470703,17.187999725341797,17.481332778930664,39163500,0.004768851945843755,0.004757516993591066,17.774466896057127,16.791066627502442,49.43882686077938,-0.13028415762118722,1
2015-07-13,17.477333068847656,17.503332138061523,17.06999969482422,17.483333587646484,44404500,0.011614881028806812,0.011547946093778832,17.741600227355956,16.839213294982912,52.060838622026246,-0.12700417216547383,1
2015-07-14,17.709999084472656,17.732667922973633,17.367332458496094,17.47333335876465,28614000,0.013312443878506386,0.01322461194395776,17.765800094604494,16.89203992843628,54.97626406061839,-0.10666431374521007,0
2015-07-15,17.542667388916016,17.832666397094727,17.472000122070312,17.78266716003418,30324000,-0.009448430502932648,-0.009493350092744896,17.73166675567627,16.93554660797119,52.50324428572062,-0.10198171635686354,1
2015-07-16,17.778667449951172,17.81333351135254,17.54400062561035,17.614667892456055,24240000,0.013452917723576485,0.013363230698704974,17.715200233459473,16.98051996231079,55.54085462481967,-0.08138612893497993,1
2015-07-17,18.310667037963867,18.369333267211914,17.883333206176758,18.166667938232422,75061500,0.029923479333326286,0.02948450757237186,17.679467010498048,17.039493293762206,61.51580600474257,-0.03282074861776302,1
2015-07-20,18.817333221435547,19.110000610351562,18.16933250427246,18.333332061767578,74677500,0.027670547578698246,0.027294636659552916,17.696400260925294,17.100106620788573,66.17778788145424,0.029187764965297014,0
2015-07-21,17.784666061401367,18.233333587646484,17.770000457763672,18.003332138061523,91630500,-0.054878507378390284,-0.05644179613123731,17.689000129699707,17.14031993865967,52.27744103598122,-0.0019315973432211808,1
2015-07-22,17.857999801635742,17.96266746520996,17.390666961669922,17.417999267578125,46575000,0.004123425201304931,0.004114947181273161,17.775066757202147,17.17815994262695,53.03191523944239,-0.019203583542857117,0
2015-07-23,17.81333351135254,17.99333381652832,17.684667587280273,17.976667404174805,33408000,-0.0025011922264167596,-0.0025043254332856916,17.83693332672119,17.20810661315918,52.48761535055682,-0.03437759403517432,0
2015-07-24,17.694000244140625,18.07266616821289,17.594667434692383,17.825332641601562,42547500,-0.0066990980175530845,-0.00672163769474665,17.87866668701172,17.23774662017822,50.982100684032524,-0.05212790583605931,0
2015-07-27,16.867332458496094,17.6286678314209,16.71933364868164,17.495332717895508,70413000,-0.046720231391331746,-0.0478468521890086,17.817666625976564,17.24962661743164,41.99567681268559,-0.11558411917247063,1
2015-07-28,17.654666900634766,17.69333267211914,16.78933334350586,17.049999237060547,58437000,0.04667806507496031,0.045621401391761185,17.812133407592775,17.270933303833008,50.87681469873565,-0.10109613539989046,0
2015-07-29,17.58799934387207,17.859333038330078,17.46666717529297,17.618000030517578,41851500,-0.003776200204621105,-0.0037833480487480878,17.81666660308838,17.291026649475096,50.17625290704496,-0.09278371688231885,1
2015-07-30,17.785999298095703,17.79599952697754,17.474000930786133,17.512666702270508,30519000,0.011257673505236987,0.011194777500451487,17.817399787902833,17.317226638793944,52.27799976427807,-0.07167583864174618,0
2015-07-31,17.74333381652832,17.957332611083984,17.674667358398438,17.84000015258789,33339000,-0.0023988239767867015,-0.0024017057645460025,17.76066646575928,17.346293296813965,51.77120913747175,-0.058849866131573225,0
2015-08-03,17.332666397094727,17.78066635131836,17.13800048828125,17.752666473388672,38302500,-0.023144884928617437,-0.02341693366667038,17.612199783325195,17.365453300476073,47.04392762789439,-0.0752380835649143,1
2015-08-04,17.75200080871582,17.781333923339844,17.222667694091797,17.333999633789062,35287500,0.02419330078904558,0.023905279104246856,17.60893325805664,17.390186653137206,51.87606453149997,-0.055937831210001274,1
2015-08-05,18.0086669921875,18.066667556762695,17.360000610351562,17.57200050354004,93214500,0.014458436896063187,0.014354910391804768,17.623999977111815,17.42041332244873,54.60636982645439,-0.025534101178433036,0
2015-08-06,16.408666610717773,17.0,15.7413330078125,16.63599967956543,219357000,-0.08884613070827718,-0.09304349445674888,17.48353328704834,17.418680000305176,39.544665982848485,-0.108194665498604,0
2015-08-07,16.167333602905273,16.248666763305664,15.892666816711426,16.238666534423828,76101000,-0.014707655017798138,-0.014816884909300457,17.330866622924805,17.406760025024415,37.84890200400843,-0.17043496050701146,0
2015-08-10,16.076000213623047,16.197999954223633,15.736666679382324,15.876667022705078,62788500,-0.005649254943673188,-0.005665272337093259,17.2517333984375,17.393880043029785,37.19876696858206,-0.20665240622702363,0
2015-08-11,15.824666976928711,15.953332901000977,15.629332542419434,15.8100004196167,63973500,-0.015634065274604314,-0.015757566178395816,17.068733406066894,17.37777339935303,35.396908591691854,-0.23440046964605443,1
2015-08-12,15.878000259399414,15.98466682434082,15.515999794006348,15.666666984558105,55920000,0.0033702625495031224,0.003364595943075023,16.89773349761963,17.3642000579834,36.104198568103186,-0.2354081374008672,1
2015-08-13,16.167333602905273,16.43199920654297,15.941332817077637,15.990667343139648,70338000,0.018222278547613824,0.018058242572414077,16.735866928100585,17.35556007385254,39.94546862247945,-0.20400510427270147,1
2015-08-14,16.209999084472656,16.528667449951172,16.118000030517578,16.482667922973633,65472000,0.0026389930841606013,0.0026355170560445813,16.58253345489502,17.351866722106934,40.51338530065256,-0.16921066840752017,1
2015-08-17,16.999332427978516,17.106000900268555,16.700666427612305,17.03733253479004,107650500,0.04869422505161958,0.04754579507431742,16.5492000579834,17.3596667098999,49.944428700533926,-0.08607828489455832,1
2015-08-18,17.381332397460938,17.39666748046875,16.90399932861328,17.025333404541016,62925000,0.022471468870960187,0.022222705240830896,16.51213321685791,17.365573348999025,53.76476114771511,-0.002805423673146401,0
2015-08-19,17.016666412353516,17.376667022705078,17.001333236694336,17.35533332824707,54064500,-0.02098032399177252,-0.021203538585942035,16.412933158874512,17.36457332611084,49.85313100152409,0.02854610252122597,0
2015-08-20,16.14533233642578,16.970666885375977,16.126667022705078,16.804000854492188,73587000,-0.05120474567775368,-0.05256225251947507,16.386599731445312,17.3532133102417,41.99176037583844,-0.0066885932340196574,0
2015-08-21,15.38466739654541,16.253332138061523,15.36733341217041,15.733332633972168,98853000,-0.047113613026361856,-0.048259598621907714,16.308333110809325,17.32569330215454,36.57017549910241,-0.07473329156753078,0
2015-08-24,14.591333389282227,15.426667213439941,13.0,13.519332885742188,143724000,-0.05156653613722739,-0.05294364086806093,16.159866428375246,17.283266620635985,31.938631086850208,-0.16169017962754817,1
2015-08-25,14.66866683959961,15.393333435058594,14.607999801635742,15.368000030517578,64909500,0.005299957738899019,0.005285962390938471,16.044266414642333,17.24279996871948,32.831647586571336,-0.20000995032579683,1
2015-08-26,14.989333152770996,15.199999809265137,14.36733341217041,15.195332527160645,74445000,0.021860631008791875,0.021625113606494616,15.955399703979491,17.20509330749512,36.54927633452141,-0.18985133444676483,1
2015-08-27,16.19933319091797,16.316667556762695,15.387332916259766,15.399999618530273,114840000,0.08072407396744574,0.07763125535114371,15.958599662780761,17.18186664581299,48.19988850684408,-0.09265202619781998,1
2015-08-28,16.565332412719727,16.76333236694336,16.10466766357422,16.124000549316406,82705500,0.022593474526899193,0.022342022386702107,15.994132995605469,17.163986625671388,51.12332256909705,0.0003563657674378051,1
2015-08-31,16.604000091552734,16.996667861938477,16.367332458496094,16.374666213989258,70503000,0.00233425311787383,0.0023315329812339173,15.954599761962891,17.146053276062013,51.435166386093556,0.06497197240595382,0
2015-09-01,15.908666610717773,16.399999618530273,15.79800033569336,16.022666931152344,81822000,-0.04187746789935942,-0.042779605118654994,15.807333183288574,17.117839965820313,45.77889208826461,0.06141395087205198,1
2015-09-02,16.512666702270508,16.525333404541016,15.985333442687988,16.35333251953125,69438000,0.0379667326201818,0.03726373473123927,15.756933212280273,17.091199951171873,50.8364629870322,0.0980929956033299,0
2015-09-03,16.3713321685791,16.80533218383789,16.333332061767578,16.804000854492188,62922000,-0.008559158628931418,-0.008595998590490855,15.779533195495606,17.06506660461426,49.668968857498356,0.11027998948940126,0
2015-09-04,16.1286678314209,16.272666931152344,15.880000114440918,16.05933380126953,55338000,-0.014822516253377382,-0.01493346749689931,15.853933238983155,17.029253311157227,47.64573645431671,0.09975899630226082,1
2015-09-08,16.544666290283203,16.610666275024414,16.270000457763672,16.336666107177734,47073000,0.0257924872165749,0.025465472117565627,16.04926652908325,17.0040266418457,51.30752237717307,0.11736355454633352,1
2015-09-09,16.5939998626709,16.950000762939453,16.553333282470703,16.803333282470703,50862000,0.002981841490309778,0.002977404618816599,16.24179983139038,16.986546630859376,51.738620522163366,0.12800661177190603,0
2015-09-10,16.565332412719727,16.71466636657715,16.35533332824707,16.48200035095215,40635000,-0.0017275792568650639,-0.0017290732428101338,16.399399757385254,16.960173263549805,51.45354445475779,0.12845881239682694,1
2015-09-11,16.682666778564453,16.682666778564453,16.315332412719727,16.50933265686035,35262000,0.007083127758706009,0.0070581602387096015,16.4477331161499,16.93495994567871,52.60461727540832,0.13152458760941213,1
2015-09-14,16.87933349609375,16.950000762939453,16.64466667175293,16.739999771118164,43363500,0.011788685834209334,0.011719740597531185,16.479133224487306,16.899186630249023,54.54984720158622,0.14083082194740917,1
2015-09-15,16.904666900634766,16.97333335876465,16.633333206176758,16.850000381469727,44002500,0.0015008533688181114,0.001499728214054951,16.50919990539551,16.864319953918457,54.807154418726256,0.14230553328619505,1
2015-09-16,17.483333587646484,17.525333404541016,16.858667373657227,16.869333267211914,66256500,0.03423117949694654,0.03365832894647959,16.66666660308838,16.856813278198242,60.33151302762707,0.1737823852296948,0
2015-09-17,17.471332550048828,17.700000762939453,17.37933349609375,17.597333908081055,53787000,-0.000686427307326376,-0.0006866630064168644,16.76253318786621,16.866293258666992,60.167247166404366,0.18432280958870306,0
2015-09-18,17.374666213989258,17.58799934387207,17.166667938232422,17.19733238220215,56446500,-0.005532854221774852,-0.005548217153139337,16.862866592407226,16.869893226623535,58.77900112285291,0.17536488975964026,1
2015-09-21,17.613332748413086,18.10466766357422,17.053333282470703,17.59866714477539,91803000,0.013736467307306599,0.013642977216394011,17.011333084106447,16.87662654876709,61.1616912491162,0.17565584283798755,0
2015-09-22,17.395999908447266,17.510000228881836,17.058000564575195,17.268667221069336,54966000,-0.012339109416155347,-0.012415868304537009,17.09646644592285,16.87499988555908,57.880726682642546,0.15222738805989364,1
2015-09-23,17.40399932861328,17.472000122070312,17.172000885009766,17.463333129882812,39012000,0.000459842504490382,0.0004597368093267585,17.17746639251709,16.868879890441896,57.97009802230624,0.12919344768637459,1
2015-09-24,17.541332244873047,17.56333351135254,17.08066749572754,17.302000045776367,51723000,0.007890882645230857,0.007859912445560249,17.275066375732422,16.868853187561037,59.55668878305654,0.11557356208843894,0
2015-09-25,17.12733268737793,17.79400062561035,17.07666778564453,17.77400016784668,56601000,-0.02360137483948066,-0.02388434853425441,17.31953296661377,16.85582649230957,53.05477856879174,0.07312003456415228,0
2015-09-28,16.562000274658203,17.319332122802734,16.44066619873047,17.156667709350586,73516500,-0.03300761554870424,-0.03356465899801779,17.287799644470216,16.82085315704346,45.71536576333215,0.004995258316123241,0
2015-09-29,16.44333267211914,16.98200035095215,16.36400032043457,16.69733238220215,55548000,-0.00716505256437161,-0.007190844829297469,17.24166622161865,16.77337314605713,44.329124169631626,-0.04715482646428626,1
2015-09-30,16.559999465942383,16.82666778564453,16.1560001373291,16.799999237060547,73944000,0.007095082009808129,0.007070030341408839,17.149332809448243,16.748879814147948,46.06085567204127,-0.07143252371614323,0
2015-10-01,15.991999626159668,16.566667556762695,15.808667182922363,16.500667572021484,68595000,-0.03429950833940998,-0.034901542885867484,17.001399517059326,16.711559810638427,39.60200413506694,-0.12049868731581567,1
2015-10-02,16.504667282104492,16.51333236694336,15.661999702453613,15.706666946411133,66360000,0.032057758124643954,0.03155463266830967,16.91439962387085,16.685386486053467,46.84678461467377,-0.11328933619223233,0
